max_depth,subsample,colsample_bytree,n_estimators,gamma,learning_rate,brier_score
3,0.9,1.0,200,0.2,0.01,0.14886655771576812
3,0.9,1.0,200,0.2,0.1,0.15538667502837195
3,0.9,1.0,200,0.2,0.3,0.18216999154911256
3,0.9,1.0,300,0,0.01,0.14588991295966372
3,0.9,1.0,300,0,0.1,0.16101137324671055
3,0.9,1.0,300,0,0.3,0.19059055501671696
3,0.9,1.0,300,0.1,0.01,0.14587586405447223
3,0.9,1.0,300,0.1,0.1,0.16066573744171703
3,0.9,1.0,300,0.1,0.3,0.18738335728463312
3,0.9,1.0,300,0.2,0.01,0.1458505543069336
3,0.9,1.0,300,0.2,0.1,0.16100630401751298
3,0.9,1.0,300,0.2,0.3,0.18802387437531246
3,1.0,0.8,100,0,0.01,0.16357122925884157
3,1.0,0.8,100,0,0.1,0.1485552365077374
3,1.0,0.8,100,0,0.3,0.1652916612938517
3,1.0,0.8,100,0.1,0.01,0.1635723778637656
3,1.0,0.8,100,0.1,0.1,0.14879409457288914
3,1.0,0.8,100,0.1,0.3,0.16528097483462928
3,1.0,0.8,100,0.2,0.01,0.16358435739104138
3,1.0,0.8,100,0.2,0.1,0.14895690997517078
3,1.0,0.8,100,0.2,0.3,0.16415110808808814
3,1.0,0.8,200,0,0.01,0.14877316463446935
3,1.0,0.8,200,0,0.1,0.15545293015211598
3,1.0,0.8,200,0,0.3,0.17791494222550383
3,1.0,0.8,200,0.1,0.01,0.14876235077078132
3,1.0,0.8,200,0.1,0.1,0.1563598588678695
3,1.0,0.8,200,0.1,0.3,0.17881128097179425
3,1.0,0.8,200,0.2,0.01,0.14871880417000313
3,1.0,0.8,200,0.2,0.1,0.1544729421947399
3,1.0,0.8,200,0.2,0.3,0.17659000192366361
3,1.0,0.8,300,0,0.01,0.1454030774588954
3,1.0,0.8,300,0,0.1,0.16233266387288606
3,1.0,0.8,300,0,0.3,0.1854245504948578
3,1.0,0.8,300,0.1,0.01,0.1454447421980914
3,1.0,0.8,300,0.1,0.1,0.1625681666462734
3,1.0,0.8,300,0.1,0.3,0.1865996172253224
3,1.0,0.8,300,0.2,0.01,0.145422088686974
3,1.0,0.8,300,0.2,0.1,0.16364506546160973
3,1.0,0.8,300,0.2,0.3,0.18196571872332806
3,1.0,0.9,100,0,0.01,0.163230549257322
3,1.0,0.9,100,0,0.1,0.15039715266447617
3,1.0,0.9,100,0,0.3,0.16609186863931308
3,1.0,0.9,100,0.1,0.01,0.16323100757233294
3,1.0,0.9,100,0.1,0.1,0.14935040313707892
3,1.0,0.9,100,0.1,0.3,0.1641902057065063
3,1.0,0.9,100,0.2,0.01,0.16321282614808258
3,1.0,0.9,100,0.2,0.1,0.15005952669857234
3,1.0,0.9,100,0.2,0.3,0.16726770159674725
3,1.0,0.9,200,0,0.01,0.14888357746549374
3,1.0,0.9,200,0,0.1,0.15668829963822642
3,1.0,0.9,200,0,0.3,0.18222511753446
3,1.0,0.9,200,0.1,0.01,0.14889353435381314
3,1.0,0.9,200,0.1,0.1,0.1565334186339182
3,1.0,0.9,200,0.1,0.3,0.17952634522825883
3,1.0,0.9,200,0.2,0.01,0.14886950672662178
3,1.0,0.9,200,0.2,0.1,0.15578927724055944
3,1.0,0.9,200,0.2,0.3,0.1809329399758582
3,1.0,0.9,300,0,0.01,0.14571640200933836
3,1.0,0.9,300,0,0.1,0.16335764275904677
3,1.0,0.9,300,0,0.3,0.18907810956930712
3,1.0,0.9,300,0.1,0.01,0.14576091817963982
3,1.0,0.9,300,0.1,0.1,0.16331305929288914
3,1.0,0.9,300,0.1,0.3,0.18741868254154198
3,1.0,0.9,300,0.2,0.01,0.14584673320498515
3,1.0,0.9,300,0.2,0.1,0.16178812337779994
3,1.0,0.9,300,0.2,0.3,0.18505394608011555
3,1.0,1.0,100,0,0.01,0.16319296101140224
3,1.0,1.0,100,0,0.1,0.1495075725307009
3,1.0,1.0,100,0,0.3,0.16737099621668344
3,1.0,1.0,100,0.1,0.01,0.1631890625259052
3,1.0,1.0,100,0.1,0.1,0.14944836919707205
3,1.0,1.0,100,0.1,0.3,0.16657059443906913
3,1.0,1.0,100,0.2,0.01,0.1631964707763334
3,1.0,1.0,100,0.2,0.1,0.14946944961310651
3,1.0,1.0,100,0.2,0.3,0.16396797849651706
3,1.0,1.0,200,0,0.01,0.14924038932889858
3,1.0,1.0,200,0,0.1,0.155505827570379
3,1.0,1.0,200,0,0.3,0.18013550485217894
3,1.0,1.0,200,0.1,0.01,0.14924233468197917
3,1.0,1.0,200,0.1,0.1,0.15594366686019334
3,1.0,1.0,200,0.1,0.3,0.17970962103001537
3,1.0,1.0,200,0.2,0.01,0.14925810573906712
3,1.0,1.0,200,0.2,0.1,0.15558189226131008
3,1.0,1.0,200,0.2,0.3,0.18130128831406025
3,1.0,1.0,300,0,0.01,0.14614734825278414
3,1.0,1.0,300,0,0.1,0.16269934353341708
3,1.0,1.0,300,0,0.3,0.18849007245211458
3,1.0,1.0,300,0.1,0.01,0.14617941420972902
3,1.0,1.0,300,0.1,0.1,0.16386261883117478
3,1.0,1.0,300,0.1,0.3,0.18708403312471863
3,1.0,1.0,300,0.2,0.01,0.14621673705793098
3,1.0,1.0,300,0.2,0.1,0.1611745460339628
3,1.0,1.0,300,0.2,0.3,0.18374025072143543
